time,open,high,low,close,vwap,volume,trades
2026-03-23 09:00:00+00:00,68424.2,68445.8,67911.8,68284.3,68231.8,38.9660665,1721
2026-03-23 10:00:00+00:00,68303.8,68702.5,68287.7,68540.9,68461.8,54.34848912,1820
2026-03-23 11:00:00+00:00,68540.9,71479.0,68540.8,70070.8,70565.7,650.5761302,11099
2026-03-23 12:00:00+00:00,70089.5,70847.4,69669.6,70719.9,70269.6,245.06506018,5192
2026-03-23 13:00:00+00:00,70719.9,71605.6,70590.0,71442.6,71111.1,209.65268008,5785
2026-03-23 14:00:00+00:00,71442.7,71816.6,71131.4,71448.9,71510.4,203.18121673,4713
2026-03-23 15:00:00+00:00,71437.7,71624.1,70101.0,70103.8,70863.1,192.61761774,5094
2026-03-23 16:00:00+00:00,70109.4,70714.2,70109.4,70533.8,70436.3,103.99790085,3760
2026-03-23 17:00:00+00:00,70533.8,71085.2,70340.6,71067.7,70763.1,77.59126525,3320
2026-03-23 18:00:00+00:00,71067.8,71164.8,70864.8,71061.8,71024.0,57.46412901,3085
2026-03-23 19:00:00+00:00,71061.8,71200.0,70650.1,70679.3,70973.2,97.28658139,2488
2026-03-23 20:00:00+00:00,70662.6,70967.9,70561.7,70888.0,70789.0,43.22350088,1488
2026-03-23 21:00:00+00:00,70895.1,70978.7,70813.1,70833.4,70903.3,22.0772831,1164
2026-03-23 22:00:00+00:00,70836.4,70866.7,70499.3,70761.2,70592.2,144.23998522,1677
2026-03-23 23:00:00+00:00,70761.2,70951.9,70394.1,70887.2,70676.5,189.40666586,1749
2026-03-24 00:00:00+00:00,70887.2,71067.4,70421.1,70671.3,70821.9,47.42072013,2129
2026-03-24 01:00:00+00:00,70671.4,70850.2,70263.0,70492.6,70560.4,121.87512649,2086
2026-03-24 02:00:00+00:00,70492.7,70675.0,70344.5,70428.3,70500.1,20.31166943,1596
2026-03-24 03:00:00+00:00,70428.3,70554.6,70384.1,70512.4,70450.9,23.34117214,1293
2026-03-24 04:00:00+00:00,70512.4,70705.8,70253.6,70358.7,70584.7,72.92446295,1622
2026-03-24 05:00:00+00:00,70358.7,70358.7,70100.0,70246.3,70218.0,21.90423002,1512
2026-03-24 06:00:00+00:00,70258.6,70531.7,70252.0,70500.4,70401.2,18.84037865,1189
2026-03-24 07:00:00+00:00,70500.4,71369.0,70479.0,71272.6,70952.2,99.08931107,2382
2026-03-24 08:00:00+00:00,71272.7,71313.5,70846.0,70962.0,71061.9,25.41296918,1563
2026-03-24 09:00:00+00:00,70962.0,71333.8,70846.6,71306.2,71063.9,51.7814811,1417
2026-03-24 10:00:00+00:00,71306.2,71306.2,71083.0,71239.5,71178.7,42.41875088,1447
2026-03-24 11:00:00+00:00,71239.5,71322.2,70953.7,71118.3,71144.5,35.97584203,1612
2026-03-24 12:00:00+00:00,71118.3,71161.1,70858.8,70925.1,70979.9,35.78690074,1657
2026-03-24 13:00:00+00:00,70925.2,71036.4,69970.7,70073.3,70336.7,157.82209013,4300
2026-03-24 14:00:00+00:00,70073.3,70434.8,69500.0,69824.8,69892.5,174.29638221,4794
2026-03-24 15:00:00+00:00,69845.5,70216.9,69757.6,69860.8,70029.3,69.83053036,3427
2026-03-24 16:00:00+00:00,69860.9,69973.9,69354.9,69438.9,69612.1,120.86741909,3823
2026-03-24 17:00:00+00:00,69438.9,69487.8,68902.0,69204.2,69164.2,475.87261989,4913
2026-03-24 18:00:00+00:00,69204.3,69705.0,69155.1,69403.6,69421.1,120.26986859,3342
2026-03-24 19:00:00+00:00,69403.6,69658.8,69266.0,69322.9,69516.8,44.10228353,2322
2026-03-24 20:00:00+00:00,69323.0,70257.7,69266.0,70058.2,69964.3,157.74366361,3511
2026-03-24 21:00:00+00:00,70058.2,70355.4,69877.8,70282.1,70104.0,56.25346104,2262
2026-03-24 22:00:00+00:00,70282.1,70549.3,70122.8,70286.5,70349.8,107.21902735,2504
2026-03-24 23:00:00+00:00,70286.6,70780.0,70246.6,70515.6,70615.1,57.09572128,2160
2026-03-25 00:00:00+00:00,70515.6,70996.5,70452.5,70801.3,70828.6,73.89548253,2275
2026-03-25 01:00:00+00:00,70801.3,70932.4,70604.4,70674.2,70772.6,28.24728569,1735
2026-03-25 02:00:00+00:00,70659.9,70719.7,70477.2,70488.3,70593.2,22.54693323,1691
2026-03-25 03:00:00+00:00,70488.4,70769.2,70374.0,70700.5,70575.5,26.76174298,1489
2026-03-25 04:00:00+00:00,70700.6,70935.0,70678.5,70920.7,70792.5,41.44075752,1432
2026-03-25 05:00:00+00:00,70932.8,71309.7,70919.5,71086.0,71145.4,66.29832997,2230
2026-03-25 06:00:00+00:00,71086.0,71223.6,70978.8,70978.8,71116.7,33.3962204,1449
2026-03-25 07:00:00+00:00,70978.8,71233.8,70855.2,70897.1,71007.1,79.3329922,1681
2026-03-25 08:00:00+00:00,70897.2,71475.0,70791.4,71232.9,71262.9,87.94051506,2270
2026-03-25 09:00:00+00:00,71232.9,71375.7,71093.2,71333.4,71269.2,41.80765606,1515
2026-03-25 10:00:00+00:00,71333.5,71586.4,71286.9,71477.3,71453.9,57.29215873,1703
2026-03-25 11:00:00+00:00,71477.4,71985.0,71459.7,71658.8,71762.2,104.31363395,3023
2026-03-25 12:00:00+00:00,71658.9,71912.2,71122.7,71696.6,71568.2,120.44089474,3179
2026-03-25 13:00:00+00:00,71696.7,71920.9,71505.1,71560.8,71668.0,108.73152122,3095
2026-03-25 14:00:00+00:00,71560.8,71657.1,71221.2,71224.2,71433.1,132.24814307,3250
2026-03-25 15:00:00+00:00,71224.1,71286.5,70543.1,70832.6,70848.2,129.30814775,4207
2026-03-25 16:00:00+00:00,70825.0,71755.2,70723.2,71318.1,71293.3,130.0838014,3790
2026-03-25 17:00:00+00:00,71318.1,71366.6,70720.0,70744.4,71006.4,97.92366116,2656
2026-03-25 18:00:00+00:00,70744.4,71111.6,70652.5,70765.8,70897.9,28.28085857,2068
2026-03-25 19:00:00+00:00,70765.8,71063.3,70760.8,70838.6,70872.5,27.45483654,2170
2026-03-25 20:00:00+00:00,70838.6,71029.7,70638.0,70982.4,70815.8,66.7112238,2363
2026-03-25 21:00:00+00:00,70982.4,71144.3,70936.8,70996.1,71015.1,34.51966244,1899
2026-03-25 22:00:00+00:00,70996.1,71548.0,70932.2,71341.4,71279.6,47.92793938,1930
2026-03-25 23:00:00+00:00,71341.4,71411.9,71172.0,71309.6,71331.8,28.81738929,1606
2026-03-26 00:00:00+00:00,71302.2,71406.2,71121.9,71276.1,71293.2,174.17907474,4015
2026-03-26 01:00:00+00:00,71276.2,71328.4,71148.2,71243.8,71261.5,167.08513638,3308
2026-03-26 02:00:00+00:00,71243.8,71250.5,70676.0,70862.8,70812.6,91.29606737,1836
2026-03-26 03:00:00+00:00,70862.8,70940.1,70676.0,70857.5,70766.3,23.44581578,1302
2026-03-26 04:00:00+00:00,70872.7,70875.2,70686.9,70747.0,70796.5,42.40901748,1362
2026-03-26 05:00:00+00:00,70747.0,70747.0,69938.5,69975.4,70358.2,180.97268395,2736
2026-03-26 06:00:00+00:00,69975.4,70116.5,69823.7,70053.9,69993.1,47.2984024,1784
2026-03-26 07:00:00+00:00,70055.3,70129.9,69779.9,70054.7,69956.9,21.87300288,1595
2026-03-26 08:00:00+00:00,70054.7,70096.0,69771.0,69974.8,69887.1,29.84499687,1512
2026-03-26 09:00:00+00:00,69974.9,70110.1,69376.0,69547.4,69637.4,103.94540202,2778
2026-03-26 10:00:00+00:00,69536.3,69664.0,69450.0,69461.6,69554.1,27.78861814,1473
2026-03-26 11:00:00+00:00,69461.6,69623.1,69178.5,69255.6,69377.8,71.50988704,2155
2026-03-26 12:00:00+00:00,69255.6,69421.7,69215.9,69421.7,69305.4,49.83154834,2080
2026-03-26 13:00:00+00:00,69421.7,69830.1,69196.0,69611.1,69479.6,125.01364033,3171
2026-03-26 14:00:00+00:00,69615.9,69801.5,69219.1,69447.7,69543.5,75.19719466,3137
2026-03-26 15:00:00+00:00,69447.7,69447.7,68685.0,69050.0,68985.4,224.66139122,4549
2026-03-26 16:00:00+00:00,69050.0,69050.0,68800.1,68881.2,68936.0,109.52791423,2543
2026-03-26 17:00:00+00:00,68881.2,69122.8,68400.0,68439.9,68569.6,148.49463385,3081
2026-03-26 18:00:00+00:00,68440.0,68582.4,68115.8,68446.4,68335.3,186.20050406,4188
2026-03-26 19:00:00+00:00,68446.4,68626.0,68321.0,68485.0,68519.1,167.07464576,2665
2026-03-26 20:00:00+00:00,68479.5,69402.8,68395.7,68968.4,69030.0,161.62059818,3930
2026-03-26 21:00:00+00:00,68968.4,69143.2,68850.0,68881.6,68941.3,44.40590143,1920
2026-03-26 22:00:00+00:00,68881.6,68971.0,68576.1,68834.7,68792.9,126.59506487,1995
2026-03-26 23:00:00+00:00,68834.8,68940.8,68592.6,68780.4,68711.8,165.66576718,1771
2026-03-27 00:00:00+00:00,68780.4,68911.2,68501.1,68728.8,68732.2,98.0091318,1937
2026-03-27 01:00:00+00:00,68728.8,69000.0,68659.4,68995.9,68838.0,22.74684133,1373
2026-03-27 02:00:00+00:00,68995.9,69112.0,68834.2,68870.2,68942.0,34.78838663,1395
2026-03-27 03:00:00+00:00,68870.2,68870.2,68650.0,68730.6,68727.4,23.26511746,1277
2026-03-27 04:00:00+00:00,68730.6,68749.9,68243.3,68537.2,68445.7,55.51386709,2242
2026-03-27 05:00:00+00:00,68537.2,68797.6,68483.3,68571.7,68625.9,13.98880761,1378
2026-03-27 06:00:00+00:00,68571.8,68789.8,68527.5,68606.3,68683.2,28.35806312,1320
2026-03-27 07:00:00+00:00,68606.4,68903.8,68394.2,68466.8,68689.1,81.82160331,1858
2026-03-27 08:00:00+00:00,68476.0,68569.2,67571.0,67892.6,67842.2,262.82360262,4570
2026-03-27 09:00:00+00:00,67892.7,67904.3,67521.8,67656.2,67782.7,94.66889255,2349
2026-03-27 10:00:00+00:00,67656.2,67724.6,66317.6,66457.8,66882.7,363.94088075,6674
2026-03-27 11:00:00+00:00,66459.1,66813.5,66214.0,66670.1,66521.0,87.86952839,3128
2026-03-27 12:00:00+00:00,66670.1,66735.1,66398.5,66593.4,66543.4,93.76032557,2958
2026-03-27 13:00:00+00:00,66593.4,66694.9,66006.2,66144.6,66416.1,262.86297378,4382
2026-03-27 14:00:00+00:00,66144.6,66352.0,65680.3,66166.2,66016.8,531.13379579,5202
2026-03-27 15:00:00+00:00,66163.1,66588.5,65941.3,66074.2,66239.6,149.14096976,3185
2026-03-27 16:00:00+00:00,66074.3,66119.9,65778.5,65950.3,65906.8,111.7949113,2962
2026-03-27 17:00:00+00:00,65950.3,66266.2,65561.7,65600.1,65843.6,145.01812276,3114
2026-03-27 18:00:00+00:00,65600.1,65898.1,65519.7,65809.4,65718.2,64.74820312,2494
2026-03-27 19:00:00+00:00,65800.1,66087.2,65658.2,65998.2,65886.1,73.59396546,2357
2026-03-27 20:00:00+00:00,65998.2,66087.2,65779.9,65957.8,65949.0,29.86369628,1878
2026-03-27 21:00:00+00:00,65970.0,66118.7,65955.3,66025.4,66065.6,182.9133385,1796
2026-03-27 22:00:00+00:00,66039.1,66042.5,65865.0,65981.6,65959.3,44.20979567,1548
2026-03-27 23:00:00+00:00,65981.6,66368.7,65921.0,66358.3,66198.8,68.74536067,1583
2026-03-28 00:00:00+00:00,66360.4,66462.2,66242.4,66369.6,66357.8,143.83396261,3100
2026-03-28 01:00:00+00:00,66369.7,66369.7,66001.1,66117.9,66134.4,194.72980638,3457
2026-03-28 02:00:00+00:00,66117.9,66186.6,65889.0,65983.6,66003.9,37.71783622,1586
2026-03-28 03:00:00+00:00,65983.6,66191.5,65983.5,66176.3,66115.9,23.65526376,1099
2026-03-28 04:00:00+00:00,66183.3,66254.7,66077.0,66230.7,66169.6,12.81041452,952
2026-03-28 05:00:00+00:00,66237.9,66325.3,66166.6,66301.8,66262.8,27.81866809,963
2026-03-28 06:00:00+00:00,66301.8,66456.6,66253.5,66355.9,66396.3,33.03711281,1237
2026-03-28 07:00:00+00:00,66350.3,66500.0,66350.2,66500.0,66436.6,16.61628256,825
2026-03-28 08:00:00+00:00,66500.0,66516.6,66340.3,66354.7,66440.2,20.557832,971
2026-03-28 09:00:00+00:00,66356.9,66356.9,66192.7,66255.1,66276.4,12.67937597,887
2026-03-28 10:00:00+00:00,66255.2,66350.3,66095.0,66173.1,66176.8,13.51593189,958
2026-03-28 11:00:00+00:00,66173.1,66308.2,66161.3,66276.0,66267.4,9.88250499,842
2026-03-28 12:00:00+00:00,66276.0,66466.3,66200.0,66404.8,66372.6,26.01997488,1246
2026-03-28 13:00:00+00:00,66404.8,67101.0,66371.8,66787.3,66742.4,230.2084266,3209
2026-03-28 14:00:00+00:00,66788.3,66898.2,66628.4,66704.1,66759.7,49.66563501,2284
2026-03-28 15:00:00+00:00,66704.1,67237.8,66674.5,66976.5,67033.1,95.92424019,2652
2026-03-28 16:00:00+00:00,66976.5,67054.0,66817.9,66876.9,66946.9,43.51674608,1684
2026-03-28 17:00:00+00:00,66876.9,66944.6,66645.2,66814.2,66783.4,24.38676165,1496
2026-03-28 18:00:00+00:00,66814.3,66899.3,66793.8,66882.0,66845.4,30.81134619,1229
2026-03-28 19:00:00+00:00,66882.0,66896.5,66764.3,66847.2,66821.3,5.43241496,1074
2026-03-28 20:00:00+00:00,66847.3,66953.4,66847.2,66868.0,66913.0,30.67152101,1261
2026-03-28 21:00:00+00:00,66868.1,66875.0,66523.9,66645.8,66745.9,22.1841965,1331
2026-03-28 22:00:00+00:00,66645.7,66737.3,66550.0,66697.4,66665.1,24.01303736,1391
2026-03-28 23:00:00+00:00,66697.4,66697.4,66201.9,66321.7,66372.6,58.61916475,2028
2026-03-29 00:00:00+00:00,66321.8,66450.9,66246.5,66429.4,66311.0,40.2857263,1497
2026-03-29 01:00:00+00:00,66435.7,66562.3,66338.3,66515.4,66479.6,34.73056912,1439
2026-03-29 02:00:00+00:00,66515.5,66772.5,66498.9,66742.6,66591.7,23.51443083,1265
2026-03-29 03:00:00+00:00,66747.8,67066.2,66716.2,66846.6,66904.6,47.6878828,1284
2026-03-29 04:00:00+00:00,66846.6,66873.0,66678.0,66678.1,66779.9,13.9047988,900
2026-03-29 05:00:00+00:00,66678.1,66748.2,66564.5,66733.3,66655.1,27.99564546,1201
2026-03-29 06:00:00+00:00,66733.3,66811.0,66582.8,66684.3,66705.4,12.89525236,900
2026-03-29 07:00:00+00:00,66684.3,66684.3,66508.6,66610.1,66590.7,7.4951303,834
2026-03-29 08:00:00+00:00,66610.1,66707.2,66559.2,66671.7,66624.9,7.634798,722
2026-03-29 09:00:00+00:00,66671.7,66706.0,66501.0,66574.2,66570.3,16.43399636,828
2026-03-29 10:00:00+00:00,66574.2,66574.2,66385.9,66464.1,66445.8,19.18533375,1029
2026-03-29 11:00:00+00:00,66464.1,66910.3,66464.0,66749.7,66761.9,16.36989843,1357
2026-03-29 12:00:00+00:00,66749.7,66803.3,66654.2,66788.1,66718.3,20.61242516,999
2026-03-29 13:00:00+00:00,66788.1,66788.1,66479.0,66515.9,66574.8,36.89726938,1569
2026-03-29 14:00:00+00:00,66516.0,66718.3,66415.8,66541.4,66504.3,48.41933975,1716
2026-03-29 15:00:00+00:00,66541.4,66657.1,66293.3,66463.5,66448.4,59.95969899,1890
2026-03-29 16:00:00+00:00,66463.5,66587.0,66376.2,66433.1,66490.1,39.70449109,1600
2026-03-29 17:00:00+00:00,66433.1,66467.4,66093.8,66325.9,66246.3,81.4196033,2184
2026-03-29 18:00:00+00:00,66325.9,66483.0,66280.0,66368.0,66343.1,21.35694664,1315
2026-03-29 19:00:00+00:00,66368.1,66422.1,66282.0,66293.0,66371.0,28.14521154,1259
2026-03-29 20:00:00+00:00,66293.0,66750.0,66292.9,66554.4,66536.8,68.1252376,1621
2026-03-29 21:00:00+00:00,66554.4,66680.0,66452.0,66664.9,66538.9,97.30892991,1453
2026-03-29 22:00:00+00:00,66664.9,66664.9,64960.0,65800.1,65597.3,494.21057167,7809
2026-03-29 23:00:00+00:00,65800.1,66317.3,65800.1,65950.3,65981.6,245.7576507,3815
2026-03-30 00:00:00+00:00,65950.4,66999.0,65733.2,66225.4,66604.0,374.00023177,4866
2026-03-30 01:00:00+00:00,66225.4,66759.4,66225.4,66576.0,66560.0,112.04565138,2340
2026-03-30 02:00:00+00:00,66591.3,67392.3,66518.4,67059.0,67003.1,203.72380248,3361
2026-03-30 03:00:00+00:00,67059.0,67242.8,66934.1,67100.0,67046.3,77.92360324,1816
2026-03-30 04:00:00+00:00,67100.0,67588.9,67099.9,67559.3,67411.4,100.77409241,2301
2026-03-30 05:00:00+00:00,67559.4,67724.6,67387.5,67441.0,67585.0,65.50869216,1943
2026-03-30 06:00:00+00:00,67433.4,67521.8,67217.3,67249.7,67338.7,29.70763277,1513
2026-03-30 07:00:00+00:00,67249.8,67700.7,67178.8,67556.1,67470.1,66.73141989,1637
2026-03-30 08:00:00+00:00,67556.2,67871.0,67556.1,67605.0,67754.8,65.39658419,2088
2026-03-30 09:00:00+00:00,67605.0,67627.7,67423.0,67445.8,67512.7,56.81419131,1480
2026-03-30 10:00:00+00:00,67445.8,67449.4,67319.5,67420.0,67376.3,41.37715859,1214
2026-03-30 11:00:00+00:00,67420.1,67916.5,67420.0,67610.6,67574.4,74.58603916,2227
2026-03-30 12:00:00+00:00,67610.6,67899.9,67600.5,67849.1,67789.6,61.79195652,2137
2026-03-30 13:00:00+00:00,67849.1,68105.1,67400.0,67472.4,67773.2,160.45672594,3311
2026-03-30 14:00:00+00:00,67472.4,67828.4,67061.5,67758.8,67397.3,191.82881999,3873
2026-03-30 15:00:00+00:00,67745.1,67842.0,67368.9,67570.7,67654.6,87.40875832,2615
2026-03-30 16:00:00+00:00,67570.7,67570.7,67183.5,67310.0,67375.0,110.82392085,2397
2026-03-30 17:00:00+00:00,67310.0,67398.5,66605.3,66767.7,66840.3,172.67153193,2841
2026-03-30 18:00:00+00:00,66767.7,66860.7,66470.6,66600.1,66668.2,97.74786763,1982
2026-03-30 19:00:00+00:00,66590.8,66599.6,66200.0,66482.9,66346.9,373.92556314,2602
2026-03-30 20:00:00+00:00,66484.2,66620.3,66473.0,66592.3,66566.8,29.55567086,1379
2026-03-30 21:00:00+00:00,66592.3,66930.0,66541.8,66756.5,66800.8,78.21200146,1621
2026-03-30 22:00:00+00:00,66757.3,66930.0,66641.4,66728.6,66751.7,49.13023434,1224
2026-03-30 23:00:00+00:00,66728.7,66728.7,66372.2,66725.0,66567.8,39.3540994,1321
2026-03-31 00:00:00+00:00,66725.0,67237.5,66495.7,67139.2,66950.6,112.01897437,2279
2026-03-31 01:00:00+00:00,67139.3,68325.5,67010.5,67887.9,67760.1,222.77721094,3719
2026-03-31 02:00:00+00:00,67881.5,68008.2,67728.6,67900.0,67921.9,46.18481354,1648
2026-03-31 03:00:00+00:00,67900.1,67925.3,67599.0,67640.5,67741.1,23.50295243,1358
2026-03-31 04:00:00+00:00,67640.5,67800.0,67458.9,67482.1,67591.3,64.73448627,1579
2026-03-31 05:00:00+00:00,67482.1,67705.2,67352.0,67624.9,67566.3,61.53016036,1473
2026-03-31 06:00:00+00:00,67624.9,67629.8,67300.0,67438.9,67403.1,77.21687916,1443
2026-03-31 07:00:00+00:00,67439.0,67461.0,67053.2,67285.8,67186.1,155.98819763,1985
2026-03-31 08:00:00+00:00,67285.8,67424.9,66624.0,66733.1,66969.4,249.94273576,2423
2026-03-31 09:00:00+00:00,66729.5,66831.0,65939.0,66050.0,66371.4,101.09757313,3004
2026-03-31 10:00:00+00:00,66050.0,66408.3,66049.9,66299.8,66246.6,65.13194901,1794
2026-03-31 11:00:00+00:00,66299.8,66807.3,66186.4,66640.1,66580.0,120.87604994,2395
2026-03-31 12:00:00+00:00,66640.1,66864.4,66472.4,66608.8,66731.3,142.13083127,2481
2026-03-31 13:00:00+00:00,66608.8,67336.4,66608.7,67225.9,66994.7,198.86419023,3505
2026-03-31 14:00:00+00:00,67226.0,67681.9,66382.8,66529.5,67065.6,358.32252335,5186
2026-03-31 15:00:00+00:00,66529.6,67200.0,66529.6,66657.4,66835.5,120.89614293,3476
2026-03-31 16:00:00+00:00,66657.4,67935.4,66657.4,67599.6,67433.7,188.70267657,4536
2026-03-31 17:00:00+00:00,67599.6,68500.0,67360.0,67449.3,67919.2,297.0757671,5193
2026-03-31 18:00:00+00:00,67449.4,67887.7,67449.4,67784.0,67706.6,51.58048865,2203
2026-03-31 19:00:00+00:00,67786.0,67949.7,67663.6,67799.4,67831.4,53.38837732,2041
2026-03-31 20:00:00+00:00,67775.8,68181.3,67764.0,68181.3,68023.0,88.72309579,1823
2026-03-31 21:00:00+00:00,68181.3,68333.3,67827.0,68211.6,68030.4,51.03608476,2020
2026-03-31 22:00:00+00:00,68211.7,68246.5,67911.8,68103.3,68085.4,43.95840448,1592
2026-03-31 23:00:00+00:00,68103.4,68299.1,68039.1,68219.7,68182.4,45.8999941,1554
2026-04-01 00:00:00+00:00,68219.7,68261.7,67806.1,68230.0,68037.4,68.75757669,2242
2026-04-01 01:00:00+00:00,68243.2,68284.6,67718.9,67734.2,67940.6,64.65030098,2243
2026-04-01 02:00:00+00:00,67734.2,67839.5,67546.2,67607.5,67690.4,59.00102734,2312
2026-04-01 03:00:00+00:00,67607.5,68161.2,67607.5,68107.5,67968.9,52.55247455,1706
2026-04-01 04:00:00+00:00,68107.6,68396.4,67972.8,68234.8,68213.1,61.7374244,1886
2026-04-01 05:00:00+00:00,68234.9,68681.2,68097.8,68393.3,68512.2,190.87711171,2443
2026-04-01 06:00:00+00:00,68393.3,69170.1,68393.2,69060.3,68938.8,184.86732497,2718
2026-04-01 07:00:00+00:00,69060.4,69250.0,68650.0,68665.1,68952.5,66.49021409,2280
2026-04-01 08:00:00+00:00,68665.2,68822.7,68438.1,68635.2,68620.0,49.79198338,1899
2026-04-01 09:00:00+00:00,68636.6,68695.8,68352.6,68624.8,68518.4,58.23376546,1538
2026-04-01 10:00:00+00:00,68624.8,68624.8,68400.1,68556.6,68474.3,76.77109694,1672
2026-04-01 11:00:00+00:00,68558.5,68711.4,68490.1,68688.5,68568.1,50.11606387,1532
2026-04-01 12:00:00+00:00,68688.6,68757.7,68246.8,68335.5,68512.1,113.44304038,3074
2026-04-01 13:00:00+00:00,68358.0,68632.7,67903.7,68076.2,68182.0,79.51215808,3873
2026-04-01 14:00:00+00:00,68085.1,68649.2,68050.1,68588.2,68350.1,80.60778899,4415
2026-04-01 15:00:00+00:00,68565.6,68949.2,68408.2,68903.1,68735.5,105.06609136,3214
2026-04-01 16:00:00+00:00,68903.1,68954.6,68587.3,68801.5,68825.7,47.8128778,2845
2026-04-01 17:00:00+00:00,68800.3,69152.8,68228.8,68232.5,68599.0,58.16034597,3234
2026-04-01 18:00:00+00:00,68231.9,68303.0,67945.9,68064.7,68110.9,93.29680086,3164
2026-04-01 19:00:00+00:00,68064.8,68264.3,68016.2,68162.5,68135.6,54.765295,2536
2026-04-01 20:00:00+00:00,68159.2,68238.4,67971.9,68176.2,68118.3,90.98851496,2408
2026-04-01 21:00:00+00:00,68176.2,68518.7,68161.6,68398.8,68314.1,60.3464691,2860
2026-04-01 22:00:00+00:00,68373.1,68373.1,68075.1,68117.8,68151.6,39.24510862,1958
2026-04-01 23:00:00+00:00,68113.2,68227.4,67999.4,68098.5,68113.2,38.07404526,1497
2026-04-02 00:00:00+00:00,68098.5,68632.7,68054.6,68596.4,68398.3,69.86199129,2124
2026-04-02 01:00:00+00:00,68596.4,68596.4,67034.2,67333.7,67561.2,257.38258064,6773
2026-04-02 02:00:00+00:00,67349.1,67349.1,66639.8,66861.5,66881.9,129.14649738,3928
2026-04-02 03:00:00+00:00,66861.5,66962.0,66500.0,66579.3,66730.3,72.05748375,2615
2026-04-02 04:00:00+00:00,66579.3,66632.6,66218.7,66326.2,66402.9,75.77135475,2428
2026-04-02 05:00:00+00:00,66326.2,66620.4,66307.2,66591.9,66482.7,51.75272681,1756
2026-04-02 06:00:00+00:00,66591.9,66802.5,66536.2,66655.1,66646.1,29.88477408,1483
2026-04-02 07:00:00+00:00,66655.1,66924.1,66564.0,66916.9,66760.5,35.52048202,1599
2026-04-02 08:00:00+00:00,66916.9,66916.9,66400.0,66426.1,66559.4,30.56303086,1360
2026-04-02 09:00:00+00:00,66426.2,66484.9,66300.0,66449.3,66383.9,29.11912005,1621
2026-04-02 10:00:00+00:00,66449.2,66483.3,66214.1,66439.2,66384.4,36.23842146,1459
2026-04-02 11:00:00+00:00,66439.7,66455.3,66135.7,66223.4,66331.5,73.6566674,1925
2026-04-02 12:00:00+00:00,66203.5,66227.4,65950.0,66024.6,66082.6,91.63911499,2702
2026-04-02 13:00:00+00:00,66024.7,66258.9,65688.2,66251.9,65943.4,154.14100187,4186
2026-04-02 14:00:00+00:00,66252.0,67069.6,66168.0,66861.2,66771.6,318.01176375,5091
2026-04-02 15:00:00+00:00,66861.2,66962.9,66635.0,66828.0,66804.7,98.21579952,3145
2026-04-02 16:00:00+00:00,66828.0,67273.8,66753.0,67094.3,67070.5,96.94137848,2963
2026-04-02 17:00:00+00:00,67094.3,67408.5,66669.1,66675.8,67054.8,125.37667824,3305
2026-04-02 18:00:00+00:00,66675.8,67048.9,66590.6,66970.4,66761.0,36.61675024,1838
2026-04-02 19:00:00+00:00,66970.4,67088.4,66888.0,66969.0,66986.6,52.43745869,1730
2026-04-02 20:00:00+00:00,66975.6,67098.0,66798.0,66933.1,66940.3,52.51082008,1596
2026-04-02 21:00:00+00:00,66933.1,66999.5,66738.1,66918.0,66849.2,20.58132242,1315
2026-04-02 22:00:00+00:00,66918.0,67028.9,66841.4,66978.1,66946.6,28.897262,1284
2026-04-02 23:00:00+00:00,66978.1,67068.0,66858.0,66880.8,66916.7,75.41435219,1323
2026-04-03 00:00:00+00:00,66885.7,66975.0,66715.1,66768.0,66838.6,77.88401378,1653
2026-04-03 01:00:00+00:00,66768.0,66884.8,66500.0,66618.0,66638.0,107.69813133,2159
2026-04-03 02:00:00+00:00,66618.0,66723.0,66288.0,66512.9,66425.7,126.45926215,2287
2026-04-03 03:00:00+00:00,66513.0,66693.0,66498.0,66574.1,66589.1,28.74005868,1344
2026-04-03 04:00:00+00:00,66573.1,66676.4,66513.0,66604.8,66613.2,29.53415281,1217
2026-04-03 05:00:00+00:00,66603.1,66796.5,66430.1,66588.0,66636.6,44.25118212,1540
2026-04-03 06:00:00+00:00,66588.0,66782.6,66571.3,66778.6,66670.4,39.15216702,1452
2026-04-03 07:00:00+00:00,66778.6,67234.9,66763.2,67029.7,67001.5,76.5317499,1699
2026-04-03 08:00:00+00:00,67029.7,67271.5,66918.0,66963.0,67103.7,16.89157948,1338
2026-04-03 09:00:00+00:00,66963.0,66978.0,66753.0,66844.9,66861.7,22.22505626,1092
2026-04-03 10:00:00+00:00,66845.0,66885.7,66695.0,66885.7,66784.3,16.94131881,1127
2026-04-03 11:00:00+00:00,66885.7,67033.9,66827.0,66999.6,66891.2,30.43484171,1150
2026-04-03 12:00:00+00:00,66999.6,67369.0,66619.9,66723.1,67021.4,70.44714022,2447
2026-04-03 13:00:00+00:00,66723.1,66723.1,66531.6,66661.6,66624.4,33.07544846,1948
2026-04-03 14:00:00+00:00,66661.6,66975.0,66633.0,66925.9,66823.3,113.31701128,2468
2026-04-03 15:00:00+00:00,66925.4,67000.0,66814.0,66819.2,66882.3,68.60664419,1841
2026-04-03 16:00:00+00:00,66820.5,67050.0,66820.4,67005.1,66942.9,76.33637793,1814
2026-04-03 17:00:00+00:00,67005.1,67061.5,66768.1,66830.4,66926.1,159.32753751,2052
2026-04-03 18:00:00+00:00,66830.5,66926.2,66777.0,66801.1,66855.6,52.04653542,1472
